26881,SBI DFS-A-5-Reg(G),Unrated,Debt : FTP/FMP,"The fund endeavours to provide regular returns and capital growth with limited interest rate risk to the investors through investments in a portfolio comprising of debt instruments such as Government Securities, PSU & Corporate Bonds and Money Market Instruments maturing on or before the maturity of the scheme.There is no assurance or guarantee that the Funds objective will be achieved."
26889,UTI FTIF-XVII-XIV(423D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income securities maturing on or before the date of maturity of the scheme. However, the scheme does not guarantee / indicate any return. There is no assurance that the funds objective will be achieved."
26919,IDFC FTP-75-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Scheme is to seek to generate income by investing in a portfolio of debt and money market instruments maturing on or before the maturity of the scheme. There is no assurance or guarantee that the objectives of the scheme will be realized.
26939,Reliance FHF-XXV-26(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
26943,Reliance FHF-XXV-27(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
26947,Reliance FHF-XXV-28(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
26974,HDFC FMP-XXIX-793D-Feb 2014(1)-Reg(G),Unrated,Debt : FTP/FMP,The investment objective of the Plans under the Scheme is to generate income through investments in Debt / Money Market Instruments and Government Securities maturing on or before the maturity date of the respective Plan(s). There is no assurance that the investment objective of the Scheme will be realized.
26988,Aditya Birla SL FTP-KJ-Reg(G),Unrated,Debt : FTP/FMP,The Scheme seeks to generate income by investing in a portfolio of fixed income securities maturing on or before the duration of the Scheme. The Scheme does not guarantee/indicate any returns. There can be no assurance that the schemes objectives will be achieved.
27012,L&T FMP-X-M(G),Unrated,Debt : FTP/FMP,To achieve growth of capital through investments made in a basket of debt/ fixed income securities (including money market instruments) maturing on or before the maturity of the Scheme.The Scheme does not assure or guarantee any returns.
27034,SBI Dynamic Asset Allocation Fund-Reg(G),Unrated,Hybrid : Others,To provide investors with an opportunity to invest in a portfolio which is a mix of equity and equity related securities and fixed income instruments. The allocation between fixed income and equity instruments will be managed dynamically so as to provide investors with long-term capitalappreciation.
27041,TATA FMP-46-T(G),Unrated,Debt : FTP/FMP,"The investment objective of a scheme is to generate income and / or capital appreciation by investing in wide range of Fixed Income Instruments having maturity in line with the maturity of a scheme.The maturity of all investments shall be equal to or less than the maturity of a scheme.However, there is no assurance or guarantee that the investment objective of the Scheme will be achieved. The scheme does not assure or guarantee any returns."
27045,SBI DFS-366D-53-Reg(G),Unrated,Debt : FTP/FMP,"To provide regular income, liquidity and returns to the investors through investments in a portfolio comprising of debt instruments such as Government Securities, PSU & Corporate Bonds and Money Market Instruments maturing on or before the maturity of the scheme."
27119,UTI FTIF-XVII-XVI(367D)(G),Unrated,Debt : FTP/FMP,"The scheme aims to generate returns by investing in a portfolio of fixed income securities maturing on or before the date of maturity of the scheme. However, the scheme does not guarantee / indicate any return. There is no assurance that the funds objective will be achieved."
27141,Reliance FHF-XXV-30(G),Unrated,Debt : FTP/FMP,The primary investment objective of the scheme is to seek to generate returns and growth of capital by investing in a diversified portfolio of the following securities which are maturing on or before the date of maturity of the scheme with the object of limiting interest rate volatility Central and State Government securities and Other fixed income/ debt securities.
